
1,33.7036
2,390.875
3,386.765
4,385.132
5,387.767
6,390.665
7,386.989
8,388.666
9,386.254
10,390.465
11,391.261
12,386.935
13,386.223
14,385.594
15,388.612
16,392.082
17,382.653
18,387.015
19,391.498
20,388.871
21,392.265
22,389.772
23,386.376
24,389.8
25,391.556
26,384.573
27,391.016
28,387.085
29,397.774
30,387.942
31,386.358
32,386.201
33,387.093
34,389.922
35,386.658
36,386.187
37,386.766
38,386.843
39,389.824
40,388.815
41,388.335
42,385.433
43,390.178
44,390.438
45,387.524
46,387.101
47,390.176
48,395.197
49,392.772
50,386.539
51,387.735
52,389.5
53,389.904
54,391.712
55,395.405
56,389.8
57,388.824
58,387.65
59,393.921
60,390.596
61,392.132
62,390.605
63,386.853
64,387.295
65,387.01
66,392.111
67,392.573
68,388.668
69,391.425
70,387.884
71,390.418
72,397.251
73,394.224
74,387.952
75,392.546
76,388.155
77,388.635
78,384.617
79,387.264
80,395.378
81,386.044
82,386.778
83,394.8
84,388.498
85,389.606
86,391.5
87,396.44
88,395.997
89,392.743
90,388.871
91,393.81
92,390.822
93,389.403
94,395.908
95,393.81
96,387.002
97,387.954
98,389.5
99,387.907
100,394.334
