
1,3.21026
2,3.2515
3,3.24095
4,3.51594
5,3.25322
6,3.25744
7,3.24906
8,3.25599
9,3.2472
10,3.36487
11,3.26148
12,3.25975
13,3.27656
14,3.26666
15,3.26724
16,3.42101
17,3.39827
18,3.27429
19,3.27555
20,3.28994
21,3.30223
22,3.28923
23,3.38128
24,3.28853
25,3.37079
26,3.28749
27,3.29224
28,3.30252
29,3.30507
30,3.30185
31,3.30343
32,3.30831
33,3.3053
34,3.30209
35,3.37172
36,3.338
37,3.34002
38,3.34756
39,3.34462
40,3.32279
41,3.36657
42,3.3198
43,3.38068
44,3.33533
45,3.35484
46,3.33217
47,3.33822
48,3.38868
49,3.38876
50,3.39382
51,3.3417
52,3.34956
53,3.36213
54,3.36387
55,3.34862
56,3.35496
57,3.35764
58,3.35959
59,3.35642
60,3.35343
61,3.37083
62,3.38219
63,3.36043
64,3.35456
65,3.36414
66,3.36364
67,3.36286
68,3.42719
69,3.37503
70,3.3726
71,3.37127
72,3.36962
73,3.37316
74,3.3752
75,3.37504
76,3.3799
77,3.40923
78,3.394
79,3.39022
80,3.39122
81,3.39573
82,3.38639
83,3.39933
84,3.40095
85,3.42109
86,3.40739
87,3.40633
88,3.4125
89,3.4165
90,3.41444
91,3.41
92,3.4189
93,3.45753
94,3.44182
95,3.43136
96,3.43203
97,3.43995
98,3.44049
99,3.44142
100,3.43343
