
1,0.033043
2,0.097969
3,0.117731
4,0.086589
5,0.08491
6,0.08632
7,0.087365
8,0.080774
9,0.06884
10,0.065019
11,0.061259
12,0.06008
13,0.053399
14,0.05371
15,0.051834
16,0.050628
17,0.047893
18,0.045803
19,0.04219
20,0.039553
21,0.038664
22,0.036927
23,0.036918
24,0.035495
25,0.033619
26,0.035423
27,0.033523
28,0.035204
29,0.034849
30,0.033975
31,0.034221
32,0.035284
33,0.031874
34,0.034997
35,0.033299
36,0.034066
37,0.034427
38,0.034012
39,0.033492
40,0.033942
41,0.033786
42,0.035113
43,0.032364
44,0.031554
45,0.031121
46,0.031717
47,0.033492
48,0.032833
49,0.03256
50,0.032657
51,0.033964
52,0.033043
53,0.034576
54,0.032302
55,0.035498
56,0.034199
57,0.032278
58,0.034772
59,0.035289
60,0.03311
61,0.033277
62,0.034511
63,0.035045
64,0.034915
65,0.032032
66,0.034573
67,0.033007
68,0.03363
69,0.031808
70,0.040545
71,0.03322
72,0.032833
73,0.032779
74,0.032016
75,0.031622
76,0.03134
77,0.032824
78,0.031298
79,0.032684
80,0.030674
81,0.031606
82,0.032458
83,0.031851
84,0.032184
85,0.033052
86,0.033018
87,0.031614
88,0.032801
89,0.031652
90,0.032866
91,0.032247
92,0.029978
93,0.031271
94,0.031226
95,0.031138
96,0.031588
97,0.029847
98,0.030506
99,0.030921
100,0.030724
