
1,1.21364
2,3.55137
3,3.51715
4,3.53371
5,3.48355
6,3.41908
7,3.55983
8,3.47451
9,3.39082
10,3.48373
11,3.43417
12,3.50345
13,3.46169
14,3.47775
15,3.48228
16,3.38806
17,3.44272
18,3.44895
19,3.504
20,3.48694
21,3.4881
22,3.51307
23,3.47208
24,3.4789
25,3.51453
26,3.52685
27,3.48498
28,3.50291
29,3.50293
30,3.52136
31,3.52729
32,3.52504
33,3.53291
34,3.50367
35,3.52155
36,3.46549
37,3.50253
38,3.52735
39,3.51252
40,3.47654
41,3.51535
42,3.5234
43,3.49203
44,3.54132
45,3.56585
46,3.51675
47,3.50573
48,3.51396
49,3.53602
50,3.57841
51,3.50553
52,3.52725
53,3.50703
54,3.50798
55,3.50559
56,3.5242
57,3.47783
58,3.50724
59,3.44337
60,3.49135
61,3.49614
62,3.52209
63,3.41169
64,3.53568
65,3.51586
66,3.49554
67,3.53604
68,3.51295
69,3.50981
70,3.5338
71,3.52803
72,3.47993
73,3.42356
74,3.48238
75,3.51518
76,3.41694
77,3.51687
78,3.51637
79,3.51772
80,3.50891
81,3.54226
82,3.59187
83,3.5186
84,3.52185
85,3.51161
86,3.49929
87,3.48774
88,3.46583
89,3.47565
90,3.51595
91,3.53558
92,3.5264
93,3.50371
94,3.51852
95,3.48756
96,3.5255
97,3.51377
98,3.52625
99,3.53348
100,3.51518
