
1,0.045206
2,0.147035
3,0.127829
4,0.085213
5,0.049012
6,0.029723
7,0.031372
8,0.022691
9,0.027847
10,0.028497
11,0.024583
12,0.026403
13,0.028165
14,0.024715
15,0.027289
16,0.039069
17,0.02293
18,0.046947
19,0.031069
20,0.039134
21,0.048479
22,0.040882
23,0.042305
24,0.042563
25,0.033123
26,0.032623
27,0.038104
28,0.048338
29,0.036527
30,0.035314
31,0.052353
32,0.031598
33,0.031602
34,0.029248
35,0.039837
36,0.024761
37,0.03648
38,0.028672
39,0.035339
40,0.034723
41,0.033794
42,0.027122
43,0.035956
44,0.027303
45,0.03894
46,0.027635
47,0.036165
48,0.027424
49,0.04453
50,0.04722
51,0.040618
52,0.038609
53,0.033435
54,0.026154
55,0.032718
56,0.045116
57,0.031862
58,0.038264
59,0.038409
60,0.030308
61,0.042396
62,0.045591
63,0.033618
64,0.029126
65,0.035442
66,0.032505
67,0.038996
68,0.026021
69,0.037417
70,0.039425
71,0.056603
72,0.033751
73,0.032475
74,0.038177
75,0.03355
76,0.033429
77,0.031912
78,0.037221
79,0.045264
80,0.027323
81,0.0371
82,0.051705
83,0.042636
84,0.034189
85,0.053044
86,0.038084
87,0.038412
88,0.047358
89,0.037917
90,0.041841
91,0.04085
92,0.044644
93,0.03862
94,0.037824
95,0.043042
96,0.042532
97,0.051684
98,0.044412
99,0.027267
100,0.039891
