
1,0.077967
2,0.043898
3,0.045997
4,0.046599
5,0.045906
6,0.044206
7,0.04652
8,0.044825
9,0.046985
10,0.048248
11,0.045147
12,0.047599
13,0.044604
14,0.044992
15,0.045826
16,0.045471
17,0.045623
18,0.045114
19,0.046659
20,0.046048
21,0.045602
22,0.045829
23,0.045428
24,0.04544
25,0.056374
26,0.046746
27,0.046659
28,0.046029
29,0.046134
30,0.04604
31,0.046355
32,0.046328
33,0.046156
34,0.046486
35,0.046428
36,0.046808
37,0.045974
38,0.046147
39,0.046453
40,0.047001
41,0.046568
42,0.047335
43,0.048685
44,0.047344
45,0.04736
46,0.047465
47,0.047017
48,0.047163
49,0.047005
50,0.047567
51,0.047405
52,0.047561
53,0.047635
54,0.0475
55,0.04881
56,0.047661
57,0.059659
58,0.047916
59,0.049081
60,0.049381
61,0.048222
62,0.048369
63,0.04843
64,0.048396
65,0.048614
66,0.049343
67,0.048102
68,0.048193
69,0.048238
70,0.048779
71,0.048728
72,0.049131
73,0.048683
74,0.048744
75,0.048787
76,0.049043
77,0.050323
78,0.04876
79,0.048797
80,0.049358
81,0.049096
82,0.049845
83,0.049573
84,0.049797
85,0.049297
86,0.04962
87,0.049924
88,0.050273
89,0.049818
90,0.050833
91,0.049894
92,0.049955
93,0.050849
94,0.052029
95,0.050318
96,0.050252
97,0.050472
98,0.050746
99,0.051346
100,0.050934
