
1,0.060479
2,0.085623
3,0.064726
4,0.054569
5,0.057072
6,0.065944
7,0.072173
8,0.077283
9,0.082742
10,0.077267
11,0.060926
12,0.059053
13,0.054067
14,0.052506
15,0.062928
16,0.065896
17,0.063158
18,0.066412
19,0.054615
20,0.063955
21,0.063153
22,0.068205
23,0.06236
24,0.050291
25,0.081636
26,0.084466
27,0.078592
28,0.074519
29,0.071649
30,0.067853
31,0.075465
32,0.078413
33,0.077533
34,0.076958
35,0.078093
36,0.073178
37,0.061503
38,0.081686
39,0.082019
40,0.08308
41,0.083148
42,0.067717
43,0.087141
44,0.076134
45,0.078586
46,0.082653
47,0.066829
48,0.040715
49,0.079563
50,0.07851
51,0.083468
52,0.082912
53,0.083245
54,0.08218
55,0.080035
56,0.082527
57,0.07952
58,0.08144
59,0.074689
60,0.082037
61,0.080883
62,0.085361
63,0.080956
64,0.08132
65,0.079952
66,0.079665
67,0.060665
68,0.081584
69,0.081605
70,0.080823
71,0.077768
72,0.08299
73,0.076143
74,0.08386
75,0.079645
76,0.083213
77,0.081567
78,0.080856
79,0.081577
80,0.074852
81,0.0785
82,0.084538
83,0.070352
84,0.067961
85,0.076134
86,0.083098
87,0.076234
88,0.084591
89,0.058436
90,0.083222
91,0.079534
92,0.079306
93,0.078606
94,0.076325
95,0.077422
96,0.031462
97,0.075266
98,0.066525
99,0.078771
100,0.078287
