
1,0.060029
2,0.114459
3,0.065358
4,0.052296
5,0.058919
6,0.077546
7,0.080487
8,0.086142
9,0.091821
10,0.079585
11,0.074302
12,0.066181
13,0.066199
14,0.063338
15,0.052047
16,0.064079
17,0.063646
18,0.069223
19,0.06914
20,0.075896
21,0.071253
22,0.088658
23,0.06911
24,0.073194
25,0.075805
26,0.048677
27,0.080965
28,0.087523
29,0.089419
30,0.074331
31,0.081912
32,0.080869
33,0.083946
34,0.079042
35,0.082808
36,0.087837
37,0.080786
38,0.09339
39,0.086217
40,0.083205
41,0.086911
42,0.086484
43,0.090666
44,0.093275
45,0.093386
46,0.089882
47,0.089984
48,0.088551
49,0.088757
50,0.087267
51,0.09081
52,0.086843
53,0.084831
54,0.089992
55,0.094015
56,0.086136
57,0.095303
58,0.087194
59,0.085196
60,0.04938
61,0.088223
62,0.0879
63,0.093525
64,0.089602
65,0.047862
66,0.085323
67,0.087256
68,0.084903
69,0.084547
70,0.086277
71,0.084768
72,0.089104
73,0.084686
74,0.093852
75,0.086364
76,0.088891
77,0.084728
78,0.084697
79,0.090264
80,0.084098
81,0.088857
82,0.079707
83,0.087864
84,0.086627
85,0.095068
86,0.08764
87,0.084685
88,0.086492
89,0.080723
90,0.091477
91,0.084911
92,0.089204
93,0.044549
94,0.083384
95,0.091271
96,0.086142
97,0.085766
98,0.086077
99,0.082575
100,0.087667
