
1,0.033324
2,0.075764
3,0.030255
4,0.047094
5,0.027562
6,0.01842
7,0.020607
8,0.023753
9,0.019139
10,0.017537
11,0.01947
12,0.021602
13,0.018315
14,0.017364
15,0.018483
16,0.019856
17,0.018324
18,0.019864
19,0.020268
20,0.02023
21,0.022487
22,0.022808
23,0.023375
24,0.019986
25,0.024664
26,0.022748
27,0.024077
28,0.026436
29,0.026001
30,0.020725
31,0.024301
32,0.018347
33,0.024321
34,0.01905
35,0.022432
36,0.032801
37,0.019059
38,0.022926
39,0.027447
40,0.026754
41,0.02725
42,0.02598
43,0.029125
44,0.025046
45,0.023991
46,0.02391
47,0.02478
48,0.023628
49,0.026108
50,0.023139
51,0.030007
52,0.023787
53,0.023747
54,0.025525
55,0.024721
56,0.028894
57,0.026028
58,0.040362
59,0.028881
60,0.02612
61,0.02649
62,0.029802
63,0.035936
64,0.028724
65,0.025972
66,0.023186
67,0.029181
68,0.038101
69,0.027812
70,0.031092
71,0.028209
72,0.02785
73,0.029783
74,0.031748
75,0.029602
76,0.027497
77,0.031706
78,0.03093
79,0.022637
80,0.036792
81,0.033619
82,0.026403
83,0.035692
84,0.029474
85,0.038598
86,0.030268
87,0.031227
88,0.036928
89,0.027144
90,0.02986
91,0.024272
92,0.041366
93,0.025221
94,0.032099
95,0.029866
96,0.035053
97,0.040575
98,0.043501
99,0.032352
100,0.035825
