
1,0.077773
2,0.178661
3,0.128721
4,0.103805
5,0.085603
6,0.072457
7,0.078979
8,0.105114
9,0.080131
10,0.067881
11,0.071486
12,0.075125
13,0.06547
14,0.075853
15,0.066312
16,0.074481
17,0.068385
18,0.082166
19,0.070207
20,0.079231
21,0.074025
22,0.072998
23,0.073284
24,0.092764
25,0.077677
26,0.072949
27,0.0777
28,0.077273
29,0.072532
30,0.072882
31,0.077408
32,0.067023
33,0.071895
34,0.071589
35,0.070789
36,0.067819
37,0.064914
38,0.067636
39,0.069914
40,0.070552
41,0.071293
42,0.068678
43,0.076659
44,0.06745
45,0.079273
46,0.070384
47,0.069012
48,0.072995
49,0.072869
50,0.075732
51,0.078836
52,0.067087
53,0.066479
54,0.066543
55,0.064503
56,0.069436
57,0.063266
58,0.068005
59,0.059761
60,0.063176
61,0.064182
62,0.075321
63,0.061713
64,0.065154
65,0.065536
66,0.062585
67,0.063448
68,0.060292
69,0.064448
70,0.072068
71,0.074643
72,0.062675
73,0.06315
74,0.071147
75,0.070243
76,0.069492
77,0.075995
78,0.07418
79,0.063281
80,0.067561
81,0.067184
82,0.081649
83,0.069651
84,0.079958
85,0.072725
86,0.072284
87,0.078754
88,0.074507
89,0.084934
90,0.076149
91,0.073295
92,0.062883
93,0.065992
94,0.066177
95,0.076162
96,0.071274
97,0.078805
98,0.062664
99,0.073852
100,0.070074
