
1,0.063133
2,0.220496
3,0.133667
4,0.121902
5,0.198144
6,0.294798
7,0.274358
8,0.212143
9,0.264673
10,0.355803
11,0.323802
12,0.330636
13,0.283444
14,0.307408
15,0.285204
16,0.292712
17,0.280312
18,0.306729
19,0.284176
20,0.297887
21,0.295507
22,0.347238
23,0.32395
24,0.323651
25,0.355484
26,0.313907
27,0.304511
28,0.335797
29,0.316786
30,0.289178
31,0.276851
32,0.30681
33,0.296689
34,0.288789
35,0.327373
36,0.336688
37,0.322037
38,0.314997
39,0.318722
40,0.291654
41,0.345036
42,0.289243
43,0.307068
44,0.282861
45,0.308588
46,0.277555
47,0.312043
48,0.313181
49,0.293745
50,0.32584
51,0.325077
52,0.347121
53,0.30921
54,0.324728
55,0.306201
56,0.338797
57,0.286187
58,0.32798
59,0.286522
60,0.304277
61,0.278483
62,0.312628
63,0.277746
64,0.285816
65,0.321511
66,0.303078
67,0.358745
68,0.308614
69,0.307477
70,0.27473
71,0.281517
72,0.315369
73,0.312949
74,0.305647
75,0.299695
76,0.295546
77,0.301152
78,0.295811
79,0.290878
80,0.297025
81,0.292677
82,0.307851
83,0.283373
84,0.303627
85,0.287752
86,0.276153
87,0.329509
88,0.272568
89,0.316599
90,0.275537
91,0.243847
92,0.288124
93,0.273137
94,0.322362
95,0.310709
96,0.274847
97,0.27129
98,0.286503
99,0.288167
100,0.294171
