
1,0.022322
2,0.095125
3,0.043638
4,0.049212
5,0.021396
6,0.011394
7,0.016131
8,0.015712
9,0.012716
10,0.016336
11,0.012993
12,0.012043
13,0.013468
14,0.013949
15,0.013772
16,0.023413
17,0.014473
18,0.022136
19,0.039828
20,0.021917
21,0.041183
22,0.018678
23,0.03374
24,0.022938
25,0.027627
26,0.024668
27,0.029911
28,0.028821
29,0.035889
30,0.018595
31,0.024556
32,0.017995
33,0.021593
34,0.015495
35,0.02245
36,0.021779
37,0.023185
38,0.013783
39,0.021268
40,0.017481
41,0.016262
42,0.052883
43,0.025407
44,0.016795
45,0.021404
46,0.019791
47,0.018178
48,0.023287
49,0.023686
50,0.026
51,0.020981
52,0.030481
53,0.040846
54,0.016324
55,0.030412
56,0.013587
57,0.019711
58,0.019529
59,0.015186
60,0.027571
61,0.017474
62,0.037129
63,0.024734
64,0.020304
65,0.031187
66,0.024018
67,0.018286
68,0.029271
69,0.032649
70,0.027353
71,0.028719
72,0.013577
73,0.024871
74,0.019455
75,0.019546
76,0.017297
77,0.018742
78,0.031194
79,0.032076
80,0.025889
81,0.021304
82,0.02325
83,0.034416
84,0.024999
85,0.020933
86,0.018283
87,0.028094
88,0.023578
89,0.025813
90,0.024323
91,0.026642
92,0.017017
93,0.027651
94,0.023894
95,0.025601
96,0.015736
97,0.019015
98,0.031229
99,0.023246
100,0.032931
