
1,0.022193
2,0.099961
3,0.023402
4,0.027485
5,0.0269
6,0.011198
7,0.012733
8,0.01149
9,0.012414
10,0.016569
11,0.01369
12,0.011351
13,0.013577
14,0.030451
15,0.011952
16,0.012549
17,0.013311
18,0.018737
19,0.031689
20,0.013998
21,0.023238
22,0.019654
23,0.021955
24,0.019832
25,0.033543
26,0.018416
27,0.022813
28,0.025208
29,0.025327
30,0.014085
31,0.017999
32,0.014906
33,0.022756
34,0.014108
35,0.015959
36,0.013607
37,0.023344
38,0.01208
39,0.013929
40,0.014476
41,0.017975
42,0.016211
43,0.015973
44,0.01736
45,0.019401
46,0.019227
47,0.029391
48,0.022479
49,0.028033
50,0.018119
51,0.015154
52,0.018906
53,0.013237
54,0.021661
55,0.015903
56,0.01468
57,0.026002
58,0.01646
59,0.012366
60,0.018955
61,0.01559
62,0.014665
63,0.015065
64,0.030319
65,0.024731
66,0.021098
67,0.019692
68,0.015063
69,0.019482
70,0.013845
71,0.022131
72,0.020173
73,0.020789
74,0.036579
75,0.012484
76,0.017109
77,0.01865
78,0.020979
79,0.018491
80,0.04299
81,0.020098
82,0.017303
83,0.026246
84,0.024709
85,0.024726
86,0.014948
87,0.015066
88,0.026293
89,0.014512
90,0.027329
91,0.022037
92,0.018574
93,0.025544
94,0.024222
95,0.016632
96,0.022808
97,0.018544
98,0.026292
99,0.037637
100,0.018571
